,date,close,volume,macd,rsi_30,cci_30,dx_30
23,2009-02-05,2.971832275390625,749246400,0.03903883835032129,59.2457895613941,114.03966232984054,26.833081535408827
24,2009-02-06,3.072269916534424,687209600,0.05297098374407794,62.85211504241753,165.42021209420574,35.38708647130886
25,2009-02-09,3.1582272052764893,715010800,0.06923129698662134,65.55096625572722,194.92708269917168,43.139211134928814
26,2009-02-10,3.014040946960449,849060800,0.07087117189007408,58.21219657315348,142.62665347414307,29.618463172465898
27,2009-02-11,2.982923746109009,674973600,0.06909877309519263,56.79269286951109,100.16935523185357,23.049687062280277
28,2009-02-12,3.0584053993225098,817188400,0.07235352998415845,59.284132522307836,114.33752925913473,27.437684571897936
29,2009-02-13,3.055016279220581,608977600,0.07380848200147083,59.12577495157992,120.35621383206073,28.016630186083713
30,2009-02-17,2.9123711585998535,678238400,0.06365701970909132,52.965670783245045,57.40167936163924,9.194300733246678
31,2009-02-18,2.9074413776397705,684779200,0.054625953916058734,52.76911538162985,41.85653815325206,2.640640447430591
32,2009-02-19,2.792524814605713,922804400,0.038426374051541146,48.434747140674176,2.812363622385977,7.308855899261264
33,2009-02-20,2.8097774982452393,750316000,0.02660207925199609,49.08427120124985,-10.679559598596324,11.221197291283021
34,2009-02-23,2.6788389682769775,786982000,0.007248300819137299,44.66695491141639,-44.35251231581129,19.380956447129954
35,2009-02-24,2.780508518218994,807105600,-0.00032849920714284053,48.39718996336341,-30.72566017224146,19.38095644712995
36,2009-02-25,2.808544874191284,833053200,-0.004134958131543964,49.370847448839555,-4.720305165058469,9.965369572548122
37,2009-02-26,2.7478511333465576,629868400,-0.011668937919325106,47.369257861125206,-17.10843725344066,11.036859523191199
38,2009-02-27,2.7515485286712646,706658400,-0.017149620250653363,47.503383253387355,-35.504269860852524,15.801595014660345
39,2009-03-02,2.7093393802642822,770929600,-0.024466936988799315,46.1155016857363,-48.62789852595237,15.80159501466033
40,2009-03-03,2.722588539123535,724340400,-0.028898819753226945,46.62190427372922,-54.37196992533701,15.801595014660325
41,2009-03-04,2.8088531494140625,741403600,-0.025406160468032457,49.7995625288164,-25.77929711348745,4.992634462054174
42,2009-03-05,2.737067699432373,706899200,-0.027913668034813988,47.37188074811897,-61.90118004315056,9.443603579979875
43,2009-03-06,2.628004550933838,1011147200,-0.037985335293655,44.00063770737641,-149.31446361256468,30.68718026905567
44,2009-03-09,2.560532808303833,698297600,-0.05066327737929033,42.08394271051392,-159.40351117947677,30.68718026905568
45,2009-03-10,2.730597734451294,844258800,-0.04680913806885334,47.99121306339833,-99.55932112753695,22.278404694682152
46,2009-03-11,2.855374574661255,846372800,-0.033549176080931,51.72821803023392,-7.600248054265655,0.6684318041268302
47,2009-03-12,2.9684433937072754,768457200,-0.013968897137018654,54.7744497742498,46.635150207549,8.213835441051208
48,2009-03-13,2.955503225326538,601168400,0.0005156804430055395,54.36825407285435,65.00389281007617,10.303551745509926
49,2009-03-16,2.9397900104522705,797244000,0.010625654317196975,53.86646161807554,53.94959374705314,6.823188159229983
50,2009-03-17,3.0704212188720703,786646000,0.028652603057770953,57.25902750851276,90.38739256916733,14.787567157751413
51,2009-03-18,3.1277263164520264,796037200,0.046938808132273024,58.639312739070775,137.7759193310486,25.938513058014685
52,2009-03-19,3.1308071613311768,500180800,0.06096768938958652,58.71346641676884,127.81390117579802,25.938513058014674
53,2009-03-20,3.1298828125,695587200,0.07118741625980896,58.680812867715105,119.61924656346447,25.938513058014678
54,2009-03-23,3.3168928623199463,666397200,0.09309681540331649,62.988833269854695,167.42376851810792,38.94286234117469
55,2009-03-24,3.281154155731201,640612000,0.10638063982247603,61.71671948846542,177.33224157925082,41.71573856079346
56,2009-03-25,3.280846118927002,646618000,0.11554755239967474,61.70560795332924,153.9956465361494,33.943258019555515
57,2009-03-26,3.3849806785583496,616252000,0.12962756553869204,63.9739247806085,171.82201890981955,37.804176126827144
58,2009-03-27,3.291937828063965,492872800,0.13182907000907385,60.65319456134279,137.8750730611937,31.80574615243294
59,2009-03-30,3.2192282676696777,502796000,0.12630216052540533,58.21052951723374,95.94729851254121,14.668531141719274
60,2009-03-31,3.238637685775757,570080000,0.12206635350229611,58.67016983027065,105.73899797911031,21.676804759690622
61,2009-04-01,3.3486251831054688,589372000,0.12606014051154624,61.173583471615835,107.46986368256394,25.8141950578879
62,2009-04-02,3.4724783897399902,812366800,0.1375586396174282,63.73259734085957,141.88627177778903,38.66292345870904
63,2009-04-03,3.573531150817871,636241200,0.15300407877390843,65.64383292342173,150.0881821530938,41.272427672414395
64,2009-04-06,3.649320602416992,658064400,0.16936689160807905,66.99336393824836,148.48942158444018,45.940031197360945
65,2009-04-07,3.5430309772491455,536580800,0.17182393328199685,63.38138462669187,125.7539943757426,45.94003119736093
66,2009-04-08,3.5836985111236572,455630000,0.17501579136796996,64.14649709589457,120.6418677038512,46.16397718794518
67,2009-04-09,3.6838271617889404,530756800,0.18346815695291463,65.95813139950226,135.71902424123644,51.86561436930342
68,2009-04-13,3.7038533687591553,389236400,0.18958781566568605,66.31033936392528,132.80368950689032,53.47372009831085
69,2009-04-14,3.6450092792510986,454622000,0.18754596066831386,64.28850076565521,114.03244660015503,44.27311839001219
70,2009-04-15,3.624366283416748,412882400,0.1821674173011556,63.584922342666665,98.13452141460115,36.80853484150165
71,2009-04-16,3.741748094558716,593446000,0.1852061280300208,65.787424398552,119.9792426355083,46.53330260221472
72,2009-04-17,3.8024423122406006,497495600,0.19030038287956286,66.85959205209451,124.30039557881426,48.43750861521613
73,2009-04-20,3.712479829788208,466466000,0.18496761165161413,63.79413622778345,105.39031244516025,43.04129158436198
74,2009-04-21,3.75130033493042,470685600,0.18176863168187474,64.52029952181462,97.77006589194261,40.24136027268768
75,2009-04-22,3.7435972690582275,938767200,0.1765772204974967,64.25575844322023,106.43667816512371,46.641241157636856
76,2009-04-23,3.8634438514709473,945156800,0.1800336271573717,66.46852071300786,119.89618301526782,49.94387367799645
77,2009-04-24,3.817229986190796,540764000,0.17701101856474422,64.86667672162866,102.64470947409059,47.10294523830261
78,2009-04-27,3.842801809310913,480690000,0.17466061160930835,65.3447406881241,98.23854585688287,45.41228503362817
79,2009-04-28,3.817229986190796,455856800,0.16879220269790673,64.43769320982726,97.1180193313719,47.91023564753597
80,2009-04-29,3.8554327487945557,458110800,0.1653123904752869,65.18456750159211,100.46813044442091,49.2239668802697
81,2009-04-30,3.8766915798187256,498489600,0.16239468484687247,65.60045716316259,102.44165507514373,49.54277026137044
82,2009-05-01,3.9201323986053467,397516000,0.1617176093464514,66.44770494683245,108.01704535773277,51.60025135068048
83,2009-05-04,4.068939208984375,609358400,0.17119723288178612,69.1410213766465,138.2319732861086,59.57575670047851
84,2009-05-05,4.088657855987549,398255200,0.17824365873830228,69.47689157365097,145.8213478269495,60.56127419290706
85,2009-05-06,4.082188129425049,473538800,0.18121713432242936,69.22117377859222,136.5371644687184,54.616290360606925
86,2009-05-07,3.9762041568756104,531776000,0.1730363563264654,65.15711533315408,108.04654942186419,40.301522329863424
87,2009-05-08,3.9802095890045166,467964000,0.1649739215784316,65.23690962101296,93.26416086891986,31.127855295515992
88,2009-05-11,3.9919183254241943,404658800,0.15771004616326145,65.47600033706283,92.53971275287421,31.127855295515992
89,2009-05-12,3.833250045776367,609481600,0.13757575262805277,59.71822680126155,49.72029229672733,11.473959672409963
90,2009-05-13,3.681363821029663,595971600,0.10812711318448542,54.934471879265395,-18.790541843633935,3.9200467861033568
91,2009-05-14,3.7879621982574463,447826400,0.0923196070331902,57.411386207749985,-13.429050012542216,3.9200467861033648
92,2009-05-15,3.771632432937622,367567200,0.07758101031668652,56.915649788128164,-5.493927097962945,0.5021026532101717
93,2009-05-18,3.9019546508789062,458841600,0.0755386759903307,59.7826518139376,23.735035604549896,8.449040066007374
94,2009-05-19,3.926603078842163,372422400,0.07504267955531319,60.29954165108855,65.80262264653213,17.30808791140682
95,2009-05-20,3.8779242038726807,388584000,0.06991782977411809,58.75671672924273,49.38706069746557,15.297523827896653
96,2009-05-21,3.8258557319641113,407946000,0.06095440762135773,57.13903495587997,0.9785341947777182,4.78249834188536
97,2009-05-22,3.774097204208374,297998400,0.04911028381404359,55.565870822102795,-41.59422353877807,0.16346959538665254
98,2009-05-26,4.0291948318481445,636927200,0.0596114410615427,61.035501340430734,80.23472001243758,21.689462467736195
99,2009-05-27,4.0991315841674805,646422000,0.07273606348305961,62.34990772434248,162.16629137492092,31.536840455810044
100,2009-05-28,4.161365985870361,487552800,0.0871525079831077,63.48385738717255,170.81493612744282,32.43411014739877
101,2009-05-29,4.184164524078369,456534400,0.099272168806114,63.89593927098786,171.83741873339787,33.591402693459834
102,2009-06-01,4.293227672576904,452499600,0.11633349786316405,65.8055653682029,206.32893428807148,42.094100440730074
103,2009-06-02,4.297542095184326,456223600,0.12871884071731765,65.8794198076695,201.92763462223752,44.59698778176757
104,2009-06-03,4.342523097991943,565199600,0.14054266767813806,66.65614378252846,188.01219042933283,44.59698778176758
105,2009-06-04,4.428480625152588,550634000,0.15505980883300552,68.09205369108547,196.0835350690507,50.1913942752794
106,2009-06-05,4.457132339477539,632716000,0.16695151040902623,68.55892661513315,195.90111138521223,53.797692198373056
107,2009-06-08,4.431869029998779,931652400,0.1723508438462611,67.65596597194852,147.8167939467421,35.889733104374585
108,2009-06-09,4.397054195404053,676964400,0.17184023422555583,66.40907186269578,134.83208193681656,36.57887588848791
109,2009-06-10,4.320957660675049,688623600,0.1634126375406142,63.75236536563401,99.40044131714498,26.655801380456793
110,2009-06-11,4.311713218688965,524823600,0.15421021318248762,63.433451364174594,89.06643915477524,26.655801380456808
111,2009-06-12,4.219902038574219,563085600,0.13792018203715628,60.33269166814324,56.07001690581656,15.919910053813613
112,2009-06-15,4.192791938781738,539750400,0.12142328991334939,59.44507700903098,37.426502062952274,11.299346836588391
113,2009-06-16,4.200801372528076,514805200,0.10775346242414585,59.62661223562107,45.86856238632415,16.087339769660638
114,2009-06-17,4.177080154418945,571412800,0.09392347682958224,58.81993408431478,31.832158452377218,9.637785391376298
115,2009-06-18,4.186322212219238,427680400,0.08275482827038694,59.04326069937778,36.769854945316524,11.479458258236203
116,2009-06-19,4.2972331047058105,721856800,0.08190796621435315,61.62677306491504,55.1930039605998,16.444206906914488
117,2009-06-22,4.23222541809082,634914000,0.07512578051072172,59.35655474449967,50.951849731972146,22.800498721560444
118,2009-06-23,4.128708362579346,706532400,0.06069899807534895,55.960680204765744,8.766772844280002,8.080989825879143
119,2009-06-24,4.1967973709106445,485525600,0.05413534993272329,57.61084042522824,22.973379484850803,9.921013924259366
120,2009-06-25,4.308941841125488,589447600,0.05732120808834207,60.154664705317735,44.775431342318804,18.484044921605587
121,2009-06-26,4.388428211212158,439384400,0.06550430756360992,61.83403552031536,86.83797038521118,27.635067622188053
122,2009-06-29,4.373948097229004,567616000,0.07001403948200746,61.34677255020548,93.54547427449572,28.629172614821428
123,2009-06-30,4.388120174407959,434224000,0.07387987352234138,61.65272582124134,92.9474179613385,28.629172614821435
124,2009-07-01,4.400444984436035,414178800,0.07704982922660797,61.92386493926053,99.19204769734365,31.01706698496272
125,2009-07-02,4.313868999481201,370479200,0.07174938980041912,58.89767425385231,56.43382605437177,17.658943253317563
126,2009-07-06,4.270429611206055,498688400,0.06331389560191081,57.440648964407636,-3.752487240836877,3.0897338244949504
127,2009-07-07,4.171534538269043,461596800,0.048094683139626504,54.27830275375224,-41.04497741869445,0.8760834257168573
128,2009-07-08,4.227604389190674,575929200,0.04009532014530226,55.70847617186581,-58.714632628521755,3.6891599078582638
129,2009-07-09,4.201110363006592,343025200,0.03125769162738923,54.86951988111934,-57.98794796041862,3.689159907858256
130,2009-07-10,4.26765775680542,445275600,0.029285829745847813,56.569030668995204,-32.78394640865682,0.47276502650135477
131,2009-07-13,4.385347366333008,483501200,0.03679518809154736,59.368327775355596,39.585052654377776,13.26941464541081
132,2009-07-14,4.383189678192139,347247600,0.04208714775115041,59.29584287785816,77.66784709330473,16.142271174411903
133,2009-07-15,4.52522087097168,485587200,0.0570834145755974,62.42023204508784,163.72786525498347,27.77250078233794
134,2009-07-16,4.544938564300537,393570800,0.06975497232525019,62.829978122136495,168.8560377709396,30.522844566329084
135,2009-07-17,4.675261497497559,602154000,0.08928375224457685,65.40876125091359,228.12662178194944,40.08668823310328
136,2009-07-20,4.710999011993408,735526400,0.10641737686316866,66.07641380651071,245.89844906311487,46.077325932236604
137,2009-07-21,4.667866230010986,874781600,0.11518770100362641,64.52153873974342,193.27763293848187,40.41212431493598
138,2009-07-22,4.828996658325195,874104000,0.13359979049435733,67.47892016515698,245.62920307306464,50.04110703124367
139,2009-07-23,4.862270832061768,526962800,0.1491570019833155,68.04789751846216,207.87733618698823,47.39890165976618
140,2009-07-24,4.929125785827637,438362400,0.1649789604542775,69.16905452697772,195.02881564872655,50.0650810918519
141,2009-07-27,4.932514190673828,433311200,0.17576526744795906,69.22567070529308,174.44005129495076,51.54602959223138
142,2009-07-28,4.929433822631836,363554800,0.18196732446663244,69.10632629432243,151.0877621955775,51.54602959223137
143,2009-07-29,4.930358409881592,382158000,0.18482653370497992,69.1228550666415,137.17912955570418,52.19043587641846
144,2009-07-30,5.015390872955322,469604800,0.1917434914141749,70.61842337722359,150.2304197046701,59.25707883028927
145,2009-07-31,5.033875942230225,422536800,0.19645221839761629,70.93501455463021,140.76556209471144,59.67486765120472
146,2009-08-03,5.127533435821533,394240000,0.20537378389876437,72.48875564571497,141.7991153820083,62.1077160609354
147,2009-08-04,5.100423336029053,395810800,0.20786056113403362,71.34668185914643,122.61590318810633,58.006802301049376
148,2009-08-05,5.086867332458496,423183600,0.2063587254648942,70.76992065125867,116.30318861562743,60.920948522954575
149,2009-08-06,5.049896717071533,341616800,0.19988120755101324,69.19185346690172,101.23114890120108,53.895596040220525
150,2009-08-07,5.099191188812256,387354800,0.19646066782744587,70.11114005555092,101.75919486467781,54.067825187190564
151,2009-08-10,5.074852466583252,300294400,0.18960035172119927,69.05863030566671,90.70861629188032,46.64918694245056
152,2009-08-11,5.016622066497803,355342400,0.1774196434671529,66.58469263070748,72.2769888869028,35.739838411758655
153,2009-08-12,5.093029022216797,445071200,0.17194957733285854,68.13422842150418,79.33236044279974,41.798197676898155
154,2009-08-13,5.188845157623291,439980800,0.1733477776027792,69.94239931024367,94.2055398556402,46.34675941553071
155,2009-08-14,5.13831901550293,305816000,0.16843720591788358,67.84241017243664,83.10546129249079,40.53632621234955
156,2009-08-17,4.916802406311035,524381200,0.14499963040138208,59.711355773409885,38.57537403801732,10.891313496557565
157,2009-08-18,5.052669525146484,431152400,0.13582278991486874,62.558626104828605,52.806757859986135,12.978766560701516
158,2009-08-19,5.071156024932861,413271600,0.12855981874505762,62.92740210659195,58.0094140800192,16.393110894565694
159,2009-08-20,5.124454498291016,342031200,0.12565609921508614,63.985371609995546,72.22058526973015,20.840688024996233
160,2009-08-21,5.213492393493652,416074400,0.12905183681787946,65.67805373389339,97.14580505366334,28.435290717456446
161,2009-08-24,5.208562850952148,406929600,0.12984839935706294,65.50173264933014,105.43649966407253,31.963570014739588
162,2009-08-25,5.219037055969238,324354800,0.1298282785052347,65.70411085862946,110.28583551943741,32.57352003188152
163,2009-08-26,5.157728672027588,303998800,0.1234423067167425,63.450276279130975,83.75704507247896,20.658742317738135
164,2009-08-27,5.220579147338867,449181600,0.12204600097184581,64.73321901107761,82.72387703721803,11.903909664526896
165,2009-08-28,5.239063262939453,453700800,0.1210357035286691,65.10585865360558,122.93307766111056,21.156117494134282
166,2009-08-31,5.182374954223633,311337600,0.11434270188407325,62.99411454839437,75.295980728348,12.384671180915781
167,2009-09-01,5.092721939086914,469028000,0.10064405475121418,59.81972452892931,51.88253747815213,6.075981453625707
168,2009-09-02,5.089025497436523,364249200,0.08846968334003336,59.6914281228873,21.44635189979868,2.7941875834151984
169,2009-09-03,5.131233215332031,293955200,0.08129014750095465,60.687368791988604,30.441870720400487,2.794187583415209
170,2009-09-04,5.247073650360107,374628800,0.08397958735004707,63.26437272326225,111.01621801159469,15.717817466190715
171,2009-09-08,5.327794551849365,315047600,0.0915689292372095,64.92192706743185,194.11608692055157,23.12308907814664
172,2009-09-09,5.272645950317383,811087200,0.09207216198032064,62.91556112288209,156.8152031820523,13.109168223395503
173,2009-09-10,5.316394805908203,491134000,0.094907109235427,63.83281365386645,155.92521356808444,13.109168223395487
174,2009-09-11,5.304070472717285,348961200,0.0950635225905394,63.37599692297159,139.06000600086003,13.109168223395503
175,2009-09-14,5.352132320404053,322011200,0.09793671234506629,64.40368965855808,139.3337886536666,15.729978220679728
176,2009-09-15,5.39649772644043,426470800,0.10261081553284335,65.33262542033316,175.89535990039312,21.853986531521716
177,2009-09-16,5.603226184844971,754023200,0.12159464978863532,69.20628812505099,271.30055492626116,40.58111858755174
178,2009-09-17,5.685794353485107,810572000,0.14166895795807122,70.56521880575762,284.4038910274368,48.14039331834428
179,2009-09-18,5.7002739906311035,601582800,0.1569373005368675,70.7989955659664,254.20319113519494,48.14039331834427
180,2009-09-21,5.669465065002441,437715600,0.16465352752743545,69.5825766570989,192.86989365016086,33.10158180422508
181,2009-09-22,5.683636665344238,356753600,0.16995310790920914,69.82924186049053,175.86595148011565,33.60636849777684
182,2009-09-23,5.715061187744141,593563600,0.17467521071149328,70.38022743977584,180.46895560166718,41.195665364385746
183,2009-09-24,5.663303375244141,550880400,0.17225543733396087,68.25635900253914,143.17346009081177,30.92438129855043
184,2009-09-25,5.618629455566406,445239200,0.16483284906953877,66.46544687698595,111.6847547856367,25.195112582675694
185,2009-09-28,5.73508882522583,337444800,0.1664291946477272,68.68147892791686,120.33500669320256,28.175971200609183
186,2009-09-29,5.711365222930908,345385600,0.1638907834744332,67.738186097763,111.96825516622664,29.99547708326417
187,2009-09-30,5.710441589355469,539585200,0.15996061828518027,67.70073689086101,94.13527733643376,22.183276074994147
188,2009-10-01,5.572108745574951,524711600,0.14402342217869712,62.35928819781015,68.15488917250613,13.958198390108148
189,2009-10-02,5.696577072143555,553308000,0.1398248155315489,64.93444227313233,74.62813690397063,13.958198390108162
190,2009-10-05,5.731081962585449,423133200,0.13769438944169643,65.60917693338229,83.6891517474683,17.03232547452043
191,2009-10-06,5.854010105133057,605085600,0.14426231538792855,67.88654499262609,106.0647977411599,26.627000618732744
192,2009-10-07,5.861404895782471,465668000,0.14835400884961913,68.01833713477242,105.97356171174557,28.14964156752349
193,2009-10-08,5.831212997436523,438211200,0.1474606377281633,66.85941869085401,99.66959508561808,30.7114090163772
194,2009-10-09,5.868182182312012,293272000,0.1480293478396124,67.55956096144703,94.87032925456002,29.2338092051893
195,2009-10-12,5.878658771514893,288024800,0.14762371332293256,67.75924103610794,96.87082003988031,31.70953569850919
196,2009-10-13,5.854318141937256,348020400,0.14368188474250854,66.7714300907795,90.84040130056073,31.709535698509196
197,2009-10-14,5.893446445465088,375510800,0.14207750251218698,67.55792584443985,97.81661134705487,35.37728252171995
198,2009-10-15,5.870955467224121,373556400,0.13740723925966503,66.620295040323,87.40687481287412,30.80605509534533
199,2009-10-16,5.793625831604004,431426800,0.126013561916837,63.48631274444783,69.27717106467831,20.32082004206402
200,2009-10-19,5.849390506744385,942230800,0.12009930294877602,64.72426123443799,62.79132884395094,7.803901148460153
201,2009-10-20,6.123589038848877,1141039200,0.13597035479609687,69.91293038867927,208.12118654208774,41.29837290824296
202,2009-10-21,6.313372611999512,1193726800,0.16199484783135354,72.77968045585803,252.54529279697374,52.27649100070614
203,2009-10-22,6.32199764251709,791392000,0.18122634921518443,72.9010716922094,236.08669229622473,52.27649100070615
204,2009-10-23,6.283178806304932,420786800,0.19113184832417662,71.41818471807346,205.03121141614864,52.276491000706116
205,2009-10-26,6.238199234008789,484338400,0.19312631262704905,69.71830946103589,175.56753236917328,38.0902392846194
206,2009-10-27,6.080763339996338,756551600,0.179929070117387,64.18654201324176,114.22294416096707,23.722292420772252
207,2009-10-28,5.927643299102783,818386800,0.15532417359769113,59.44131480036894,46.12044166140863,6.379670283365031
208,2009-10-29,6.049339294433594,570270400,0.14398469867917196,61.76532456559838,55.18342551042428,6.37967028336503
209,2009-10-30,5.80748987197876,717525200,0.11416681369663984,55.2561391634623,5.878782681018499,4.921286351336409
210,2009-11-02,5.832443714141846,678983200,0.09149479631987223,55.75384538823005,-22.92925478118869,11.502862938621327
211,2009-11-03,5.81519079208374,522541600,0.07131284263595639,55.313775741269744,-41.157381570311294,11.502862938621323
212,2009-11-04,5.878658771514893,487530400,0.059751061060135946,56.61689012354917,4.854869936081309,1.4758877359888685
213,2009-11-05,5.9778618812561035,384801200,0.05792539927623874,58.570390881059474,27.11935743869058,4.627571554016758
214,2009-11-06,5.9874138832092285,295097600,0.05659690197977696,58.75538271353144,27.637565418297317,5.16333785531261
215,2009-11-09,6.20677375793457,528855600,0.07240987001974819,62.71095251034078,98.33404756623888,21.757297305722314
216,2009-11-10,6.253602504730225,401195200,0.08770939015591939,63.48434416621433,127.15592396896857,27.94369371244308
217,2009-11-11,6.261922836303711,443870000,0.09936038657845536,63.62301853761803,120.44980943622706,27.983219450851255
218,2009-11-12,6.223101615905762,363731200,0.1042594986648746,62.47778377133895,103.61482374781743,26.499755902544457
219,2009-11-13,6.298892498016357,343240800,0.11295568794495559,63.79401343492533,105.20520761099189,26.499755902544454
220,2009-11-16,6.366055488586426,485206400,0.12383942857320918,64.92202619553547,125.5569518858085,33.48197363095163
221,2009-11-17,6.3774542808532715,396513600,0.1318646055716517,65.11285814547273,113.58774531999796,33.439226838598024
222,2009-11-18,6.345413684844971,374320800,0.13409346195233773,64.09887209600726,96.46719956525072,29.022463398383152
223,2009-11-19,6.177505970001221,542326400,0.12091723910515473,59.10875904962153,49.83052551513576,12.329830364909657
224,2009-11-20,6.159327030181885,406666400,0.10776584155256153,58.59782756014447,21.05491542080554,5.259134170216393
225,2009-11-23,6.342947959899902,474896800,0.11088176236435654,62.027530870472816,79.4298267795037,20.05259835731156
226,2009-11-24,6.298584461212158,318438400,0.10852043255912491,60.769344891339586,70.02283028994823,19.874262520120396
227,2009-11-25,6.290882110595703,286454000,0.10481925523569213,60.54875464047,68.3595494737237,19.874262520120393
228,2009-11-27,6.179969787597656,295257200,0.09187724450633006,57.44265055145174,18.340545454963564,1.3324540018134565
229,2009-11-30,6.159018516540527,424858000,0.0790191319500071,56.872529385035314,7.587117915477075,1.3324540018134559
230,2009-12-01,6.068441390991211,465763200,0.06081908365518185,54.455372481706256,-14.983029057765325,4.728319474882125
231,2009-12-02,6.045642375946045,715260000,0.04404796677168843,53.85932071710798,-30.017084773821274,8.002829107850582
232,2009-12-03,6.053345203399658,448719600,0.03102070225848319,54.0351642089367,-35.7178076950825,8.002829107850589
233,2009-12-04,5.95598840713501,826884800,0.01269428970294495,51.4704462651277,-71.36375434120417,24.45783435103575
234,2009-12-07,5.821352481842041,714758800,-0.01254886263356525,48.19773489397549,-120.17125341809157,28.12842842156274
235,2009-12-08,5.849697589874268,690398800,-0.02992210601092804,48.90529940857312,-112.24821934234559,28.128428421562727
236,2009-12-09,6.094013214111328,684782000,-0.023703063564495253,54.45254952727116,-40.55958194186073,6.629832859944537
237,2009-12-10,6.051803112030029,489669600,-0.021927661624731698,53.41606646138895,-13.148141720448189,1.790531090012099
238,2009-12-11,5.997579574584961,429774800,-0.024612313630339777,52.09822957735159,-42.30484206721219,9.462822515327431
239,2009-12-14,6.06874942779541,495790400,-0.020757824099010946,53.6508420947706,-42.99718823474853,11.843774708643338
240,2009-12-15,5.982175827026367,419459600,-0.024407524623791588,51.54832868204408,-56.5852465478708,11.555444749048247
241,2009-12-16,6.008671283721924,352984800,-0.02487523050339835,52.14210788696723,-58.36236876389335,11.555444749048249
242,2009-12-17,5.911006450653076,388838800,-0.03274911512307277,49.814232522763014,-103.54847801592473,21.781627297287105
243,2009-12-18,6.020995140075684,608770400,-0.0297708773047205,52.29544556932761,-75.15109854588897,19.69793172537174
244,2009-12-21,6.1072611808776855,611906400,-0.020216609392315732,54.13527424323697,-22.34788071651365,3.592721227990605
245,2009-12-22,6.172883033752441,349515600,-0.007265891490241927,55.486238059879206,12.558941359750582,0.12521614889723473
246,2009-12-23,6.226490020751953,345525600,0.0072398253674981206,56.56736638759013,44.28046202911258,5.184773582307935
247,2009-12-24,6.440305233001709,500889200,0.035578682201002465,60.52342629068979,130.27195775463053,23.946829676769983
248,2009-12-28,6.51948356628418,644565600,0.06369225548297042,61.854437550348514,186.3454278540739,33.26338122213273
249,2009-12-29,6.442154884338379,445205600,0.07882405190577035,59.81681802574415,152.0676677354723,30.00655087267696
250,2009-12-30,6.520407199859619,412084400,0.09602351810104359,61.15634709414778,150.69242893081326,28.405551338096608
251,2009-12-31,6.492372035980225,352410800,0.10616817492437747,60.40999156933524,155.78706596567534,31.311956844512668
252,2010-01-04,6.593425750732422,493729600,0.12096763911311736,62.13319032581126,168.7796894596646,33.76059085597504
253,2010-01-05,6.604825019836426,601904800,0.13209345571997222,62.3245525356439,157.88615020144965,36.06968364727825
254,2010-01-06,6.499767780303955,552160000,0.13092429060583033,59.459762064444575,120.45102872619401,25.35582972926493
